userID,itemID,rating,timestamp,Products
101,4,5,9/5/2019 2:22,Cold Brew
106,7,1,10/6/2019 8:54,Banana Juice
110,12,4,11/6/2019 23:38,Pringles
109,1,5,10/5/2019 18:39,Mocha Latte Coffee
107,2,2,2/29/2020 22:19,Vanilla Chai
110,13,4,12/18/2019 17:01,Cape Cod Chips
104,15,2,12/3/2019 8:16,Snickers
112,7,2,2/23/2020 8:01,Banana Juice
103,2,1,5/24/2019 12:38,Vanilla Chai
106,2,5,12/8/2019 1:13,Vanilla Chai
101,12,5,10/24/2019 21:36,Pringles
109,2,1,3/6/2020 11:50,Vanilla Chai
100,7,1,5/11/2019 21:10,Banana Juice
113,14,5,3/4/2020 17:26,Doritos
103,4,4,2/27/2020 16:21,Cold Brew
110,5,4,11/8/2019 13:56,Ice Coffee
107,1,3,8/8/2019 23:56,Mocha Latte Coffee
114,6,2,4/28/2019 13:33,Iced Cappacino
115,5,1,2/12/2020 22:33,Ice Coffee
106,4,4,6/15/2019 3:37,Cold Brew
109,13,4,10/20/2019 16:21,Cape Cod Chips
100,4,2,6/18/2019 8:28,Cold Brew
112,9,5,3/4/2020 3:58,Almonds Pack
106,5,4,11/15/2019 12:45,Ice Coffee
111,13,1,11/8/2019 13:23,Cape Cod Chips
108,1,4,7/18/2019 19:45,Mocha Latte Coffee
104,5,2,12/20/2019 23:56,Ice Coffee
103,14,4,2/22/2020 3:23,Doritos
112,8,0,9/11/2019 1:18,Apple Juice
114,4,2,9/7/2019 8:26,Cold Brew
108,13,3,2/9/2020 22:27,Cape Cod Chips
109,4,3,11/11/2019 19:38,Cold Brew
111,6,2,12/26/2019 6:06,Iced Cappacino
100,14,5,5/6/2019 17:55,Doritos
111,14,3,2/26/2020 23:09,Doritos
109,1,4,5/25/2019 22:27,Mocha Latte Coffee
106,3,2,9/3/2019 9:49,Expresso
106,9,4,12/31/2019 6:32,Almonds Pack
101,3,2,5/8/2019 14:43,Expresso
109,10,4,9/11/2019 17:55,Pistachios Pack
107,4,2,2/29/2020 6:43,Cold Brew
103,1,3,3/9/2020 16:29,Mocha Latte Coffee
113,6,4,1/1/2020 5:58,Iced Cappacino
109,5,2,3/24/2020 4:56,Ice Coffee
110,5,1,10/2/2019 12:03,Ice Coffee
108,14,2,12/24/2019 10:04,Doritos
114,11,2,3/18/2020 13:31,Cashew nut Pack
100,12,0,10/3/2019 8:52,Pringles
100,1,3,10/25/2019 17:06,Mocha Latte Coffee
113,13,3,4/15/2019 19:00,Cape Cod Chips
111,7,2,5/24/2019 18:57,Banana Juice
105,2,2,4/4/2019 7:19,Vanilla Chai
109,11,2,2/27/2020 9:51,Cashew nut Pack
106,2,5,12/29/2019 23:21,Vanilla Chai
108,5,2,11/7/2019 14:35,Ice Coffee
105,5,4,10/10/2019 18:33,Ice Coffee
101,10,2,6/30/2019 21:24,Pistachios Pack
104,8,4,7/13/2019 16:33,Apple Juice
106,3,2,1/17/2020 15:56,Expresso
105,5,2,7/3/2019 4:28,Ice Coffee
105,10,1,11/7/2019 15:43,Pistachios Pack
114,6,2,9/23/2019 5:20,Iced Cappacino
110,6,2,2/19/2020 12:25,Iced Cappacino
115,15,3,8/5/2019 6:24,Snickers
103,11,3,2/2/2020 4:48,Cashew nut Pack
106,13,4,9/28/2019 20:11,Cape Cod Chips
112,2,3,3/9/2020 13:59,Vanilla Chai
100,11,2,1/13/2020 14:18,Cashew nut Pack
111,5,4,9/11/2019 8:08,Ice Coffee
109,6,4,6/29/2019 3:33,Iced Cappacino
112,14,2,4/1/2019 6:59,Doritos
108,4,2,6/9/2019 10:23,Cold Brew
109,5,5,11/11/2019 0:34,Ice Coffee
103,2,2,2/18/2020 14:48,Vanilla Chai
112,7,2,9/6/2019 9:40,Banana Juice
106,5,5,5/17/2019 13:09,Ice Coffee
104,4,2,4/18/2019 0:30,Cold Brew
100,5,4,3/26/2020 22:45,Ice Coffee
109,5,1,11/13/2019 10:56,Ice Coffee
100,7,2,5/2/2019 0:43,Banana Juice
114,1,4,10/21/2019 5:06,Mocha Latte Coffee
107,3,2,5/28/2019 18:03,Expresso
101,13,2,8/29/2019 4:06,Cape Cod Chips
105,12,4,2/16/2020 1:13,Pringles
102,2,5,12/7/2019 11:54,Vanilla Chai
102,3,2,7/15/2019 16:20,Expresso
105,6,1,11/11/2019 5:23,Iced Cappacino
112,12,2,9/14/2019 2:06,Pringles
110,1,3,9/10/2019 16:12,Mocha Latte Coffee
110,12,2,7/7/2019 6:26,Pringles
108,4,4,6/4/2019 18:12,Cold Brew
108,8,1,7/31/2019 13:01,Apple Juice
108,15,1,4/22/2019 19:44,Snickers
109,11,1,11/8/2019 2:14,Cashew nut Pack
110,11,3,10/13/2019 5:49,Cashew nut Pack
110,2,1,10/25/2019 21:22,Vanilla Chai
106,2,1,12/5/2019 12:20,Vanilla Chai
111,1,1,7/1/2019 17:37,Mocha Latte Coffee
104,9,1,2/15/2020 3:32,Almonds Pack
109,9,3,6/29/2019 22:44,Almonds Pack
112,5,1,3/11/2020 12:11,Ice Coffee
103,14,2,8/16/2019 23:46,Doritos
106,10,4,12/19/2019 22:46,Pistachios Pack
113,13,3,12/21/2019 23:10,Cape Cod Chips
101,15,1,12/25/2019 13:30,Snickers
114,6,5,4/25/2019 9:57,Iced Cappacino
110,1,5,8/6/2019 21:16,Mocha Latte Coffee
102,12,2,10/14/2019 6:10,Pringles
114,10,1,12/14/2019 12:54,Pistachios Pack
113,15,5,3/27/2020 3:26,Snickers
101,9,1,12/29/2019 22:05,Almonds Pack
109,15,3,1/30/2020 6:36,Snickers
115,5,1,7/2/2019 2:19,Ice Coffee
110,11,1,9/20/2019 8:39,Cashew nut Pack
112,9,5,2/25/2020 12:39,Almonds Pack
114,1,4,1/19/2020 14:33,Mocha Latte Coffee
105,5,4,2/5/2020 6:40,Ice Coffee
111,7,1,8/5/2019 0:55,Banana Juice
104,8,5,11/16/2019 0:17,Apple Juice
106,2,4,2/26/2020 5:35,Vanilla Chai
112,15,1,9/24/2019 4:45,Snickers
103,1,2,3/24/2020 21:13,Mocha Latte Coffee
100,3,2,4/25/2019 10:43,Expresso
115,13,3,7/14/2019 2:38,Cape Cod Chips
115,6,2,8/17/2019 4:05,Iced Cappacino
112,14,4,3/11/2020 20:11,Doritos
106,10,3,6/2/2019 7:19,Pistachios Pack
114,6,2,11/28/2019 19:08,Iced Cappacino
107,12,1,12/19/2019 3:30,Pringles
114,8,2,9/12/2019 2:21,Apple Juice
105,10,3,7/8/2019 7:20,Pistachios Pack
107,13,2,10/13/2019 2:16,Cape Cod Chips
110,3,5,3/6/2020 21:24,Expresso
110,10,1,9/15/2019 5:46,Pistachios Pack
111,7,2,11/27/2019 16:36,Banana Juice
103,13,1,12/25/2019 12:04,Cape Cod Chips
109,9,4,4/15/2019 9:11,Almonds Pack
111,7,3,4/16/2019 9:58,Banana Juice
114,4,1,3/19/2020 0:35,Cold Brew
102,3,1,2/6/2020 15:42,Expresso
113,9,1,11/1/2019 15:41,Almonds Pack
113,8,1,10/18/2019 0:13,Apple Juice
110,10,2,9/13/2019 14:38,Pistachios Pack
104,4,1,2/26/2020 4:09,Cold Brew
100,6,4,12/11/2019 12:02,Iced Cappacino
107,3,1,6/10/2019 3:15,Expresso
102,12,1,10/25/2019 13:48,Pringles
107,10,4,4/11/2019 3:54,Pistachios Pack
103,4,2,8/11/2019 4:54,Cold Brew
115,1,1,1/31/2020 20:59,Mocha Latte Coffee
109,14,3,1/7/2020 3:18,Doritos
104,11,2,5/14/2019 15:17,Cashew nut Pack
112,6,2,6/6/2019 1:09,Iced Cappacino
103,5,4,9/12/2019 18:14,Ice Coffee
104,4,5,6/11/2019 12:30,Cold Brew
115,4,2,6/9/2019 15:17,Cold Brew
114,15,2,11/12/2019 3:14,Snickers
104,2,2,6/24/2019 21:57,Vanilla Chai
101,1,1,1/31/2020 15:05,Mocha Latte Coffee
106,14,1,12/11/2019 19:56,Doritos
102,15,2,11/10/2019 22:15,Snickers
113,2,2,10/12/2019 2:27,Vanilla Chai
111,13,4,10/30/2019 5:07,Cape Cod Chips
105,12,1,4/1/2019 15:49,Pringles
100,14,1,5/14/2019 5:18,Doritos
100,7,4,11/28/2019 19:17,Banana Juice
110,6,1,3/10/2020 8:58,Iced Cappacino
109,3,2,7/8/2019 16:33,Expresso
105,15,5,12/10/2019 13:50,Snickers
106,5,1,7/17/2019 17:57,Ice Coffee
105,1,1,9/4/2019 3:22,Mocha Latte Coffee
112,7,2,5/8/2019 15:10,Banana Juice
107,10,1,2/27/2020 3:11,Pistachios Pack
109,8,3,10/22/2019 22:24,Apple Juice
100,5,1,6/26/2019 4:15,Ice Coffee
115,3,1,10/5/2019 7:03,Expresso
111,15,3,4/24/2019 21:04,Snickers
107,15,1,11/9/2019 22:16,Snickers
114,8,2,10/8/2019 12:57,Apple Juice
106,8,4,8/6/2019 10:07,Apple Juice
109,6,5,5/31/2019 4:06,Iced Cappacino
113,14,2,7/2/2019 3:26,Doritos
101,11,5,10/6/2019 11:35,Cashew nut Pack
100,14,3,9/24/2019 8:06,Doritos
100,13,1,2/16/2020 20:29,Cape Cod Chips
106,7,2,8/22/2019 20:43,Banana Juice
102,8,2,10/14/2019 17:07,Apple Juice
102,4,4,8/18/2019 7:26,Cold Brew
108,13,5,2/24/2020 19:38,Cape Cod Chips
112,3,2,5/4/2019 4:44,Expresso
106,9,3,8/10/2019 22:28,Almonds Pack
107,1,2,3/16/2020 2:54,Mocha Latte Coffee
106,4,2,5/14/2019 9:38,Cold Brew
103,3,1,1/2/2020 19:02,Expresso
101,5,4,4/12/2019 12:09,Ice Coffee
105,6,1,12/19/2019 12:54,Iced Cappacino
106,10,4,10/4/2019 1:30,Pistachios Pack
106,3,1,2/15/2020 9:27,Expresso
114,12,1,5/14/2019 22:50,Pringles
104,3,2,1/16/2020 4:17,Expresso
100,5,2,2/21/2020 17:49,Ice Coffee
106,3,1,6/19/2019 21:03,Expresso
114,9,1,12/15/2019 7:24,Almonds Pack
111,10,1,12/21/2019 9:55,Pistachios Pack
102,11,2,12/16/2019 19:48,Cashew nut Pack
105,8,3,8/1/2019 5:35,Apple Juice
112,1,1,11/11/2019 17:33,Mocha Latte Coffee
101,12,4,1/5/2020 18:45,Pringles
110,13,3,1/27/2020 12:43,Cape Cod Chips
105,10,3,9/25/2019 19:16,Pistachios Pack
102,15,1,9/20/2019 4:00,Snickers
102,5,4,3/13/2020 2:28,Ice Coffee
105,13,2,2/27/2020 11:14,Cape Cod Chips
106,7,5,12/30/2019 6:51,Banana Juice
101,6,2,4/10/2019 23:11,Iced Cappacino
111,9,3,7/18/2019 13:26,Almonds Pack
111,13,2,4/27/2019 20:37,Cape Cod Chips
102,6,2,12/7/2019 14:26,Iced Cappacino
108,11,2,9/15/2019 22:16,Cashew nut Pack
114,8,1,1/13/2020 10:15,Apple Juice
113,4,2,2/22/2020 15:47,Cold Brew
115,3,2,8/5/2019 17:47,Expresso
104,9,1,5/2/2019 21:23,Almonds Pack
109,8,4,11/6/2019 15:54,Apple Juice
101,11,4,1/14/2020 19:11,Cashew nut Pack
112,3,2,5/24/2019 3:23,Expresso
101,5,1,10/16/2019 10:42,Ice Coffee
109,7,2,3/14/2020 16:24,Banana Juice
103,6,5,9/9/2019 22:28,Iced Cappacino
113,2,4,3/12/2020 22:14,Vanilla Chai
106,11,2,1/4/2020 1:58,Cashew nut Pack
107,11,4,7/16/2019 20:46,Cashew nut Pack
100,9,2,10/3/2019 0:06,Almonds Pack
107,14,5,1/5/2020 6:01,Doritos
111,6,4,12/26/2019 9:39,Iced Cappacino
113,3,4,6/11/2019 1:10,Expresso
113,5,4,11/23/2019 14:31,Ice Coffee
108,7,5,3/30/2019 12:00,Banana Juice
114,15,3,4/4/2019 16:01,Snickers
114,2,2,1/8/2020 3:21,Vanilla Chai
103,13,2,2/9/2020 12:57,Cape Cod Chips
114,12,4,11/2/2019 20:50,Pringles
102,14,5,2/26/2020 11:51,Doritos
103,13,3,5/21/2019 7:45,Cape Cod Chips
113,15,2,3/26/2020 13:46,Snickers
100,13,2,2/23/2020 6:09,Cape Cod Chips
102,1,0,3/13/2020 10:33,Mocha Latte Coffee
107,8,3,12/11/2019 16:05,Apple Juice
112,11,2,10/15/2019 16:18,Cashew nut Pack
100,5,1,8/13/2019 18:42,Ice Coffee
110,7,3,7/3/2019 22:29,Banana Juice
112,7,1,7/29/2019 3:00,Banana Juice
115,3,1,3/8/2020 11:31,Expresso
108,2,1,10/18/2019 14:29,Vanilla Chai
109,6,3,1/1/2020 19:10,Iced Cappacino
104,5,1,11/11/2019 11:32,Ice Coffee
100,9,4,5/26/2019 2:33,Almonds Pack
115,1,5,8/3/2019 3:24,Mocha Latte Coffee
107,9,2,3/4/2020 9:58,Almonds Pack
108,5,2,8/19/2019 19:11,Ice Coffee
103,1,5,3/1/2020 11:05,Mocha Latte Coffee
105,1,1,10/13/2019 9:02,Mocha Latte Coffee
104,15,3,10/29/2019 7:41,Snickers
110,6,2,9/27/2019 7:02,Iced Cappacino
100,5,2,6/3/2019 8:57,Ice Coffee
111,10,4,5/31/2019 9:15,Pistachios Pack
105,7,4,9/28/2019 1:26,Banana Juice
112,15,3,9/28/2019 8:53,Snickers
102,2,3,6/24/2019 8:40,Vanilla Chai
100,7,1,3/22/2020 2:35,Banana Juice
104,11,2,9/22/2019 10:59,Cashew nut Pack
107,15,3,9/17/2019 10:44,Snickers
100,1,3,5/29/2019 22:41,Mocha Latte Coffee
113,10,4,6/17/2019 11:18,Pistachios Pack
109,1,5,3/29/2019 14:36,Mocha Latte Coffee
113,11,2,9/3/2019 4:33,Cashew nut Pack
110,14,1,12/14/2019 23:32,Doritos
109,2,2,3/19/2020 17:52,Vanilla Chai
101,10,5,1/5/2020 14:40,Pistachios Pack
104,5,4,6/17/2019 22:13,Ice Coffee
112,14,2,6/29/2019 7:24,Doritos
105,4,2,10/29/2019 5:20,Cold Brew
103,7,3,8/25/2019 2:18,Banana Juice
107,4,3,8/6/2019 16:18,Cold Brew
100,14,4,8/31/2019 10:39,Doritos
107,8,0,7/19/2019 21:47,Apple Juice
113,11,2,3/20/2020 15:03,Cashew nut Pack
111,1,1,1/28/2020 19:39,Mocha Latte Coffee
114,14,0,2/9/2020 8:30,Doritos
104,1,1,12/1/2019 21:21,Mocha Latte Coffee
105,14,2,2/14/2020 2:41,Doritos
112,11,3,5/30/2019 9:15,Cashew nut Pack
114,2,1,6/22/2019 12:59,Vanilla Chai
100,4,4,10/12/2019 12:43,Cold Brew
114,5,1,7/18/2019 11:17,Ice Coffee
104,14,3,4/6/2019 20:46,Doritos
109,14,2,9/16/2019 7:06,Doritos
103,3,3,2/29/2020 18:29,Expresso
105,8,2,2/3/2020 4:28,Apple Juice
108,12,2,2/12/2020 20:42,Pringles
107,14,5,5/1/2019 22:29,Doritos
102,13,4,8/4/2019 16:22,Cape Cod Chips
100,11,1,11/27/2019 7:23,Cashew nut Pack
103,4,2,12/24/2019 17:44,Cold Brew
107,15,2,4/7/2019 3:43,Snickers
112,14,0,3/13/2020 1:23,Doritos
107,9,2,9/15/2019 8:18,Almonds Pack
106,5,2,8/9/2019 9:50,Ice Coffee
111,13,4,3/31/2019 9:29,Cape Cod Chips
107,9,1,12/22/2019 7:43,Almonds Pack
109,1,4,4/18/2019 12:35,Mocha Latte Coffee
113,10,1,8/12/2019 21:33,Pistachios Pack
104,13,0,4/7/2019 13:34,Cape Cod Chips
104,14,4,4/29/2019 0:11,Doritos
106,8,2,8/18/2019 12:41,Apple Juice
107,5,2,4/29/2019 7:30,Ice Coffee
110,13,5,2/7/2020 13:40,Cape Cod Chips
115,5,3,11/22/2019 4:32,Ice Coffee
114,15,3,8/20/2019 11:29,Snickers
105,12,3,8/4/2019 11:04,Pringles
114,3,3,12/26/2019 13:27,Expresso
115,14,1,7/29/2019 6:07,Doritos
100,4,5,7/10/2019 14:50,Cold Brew
111,1,2,6/30/2019 16:40,Mocha Latte Coffee
109,13,4,10/17/2019 0:20,Cape Cod Chips
106,8,4,9/6/2019 12:15,Apple Juice
109,10,3,1/6/2020 14:11,Pistachios Pack
101,10,2,4/9/2019 2:13,Pistachios Pack
108,8,4,4/5/2019 14:14,Apple Juice
107,13,3,1/29/2020 14:24,Cape Cod Chips
104,5,1,10/20/2019 6:53,Ice Coffee
104,1,4,6/14/2019 4:49,Mocha Latte Coffee
111,2,4,12/19/2019 6:38,Vanilla Chai
107,12,1,3/22/2020 7:33,Pringles
113,7,5,4/8/2019 0:12,Banana Juice
108,10,3,7/20/2019 18:41,Pistachios Pack
115,9,2,9/12/2019 6:13,Almonds Pack
112,10,3,2/22/2020 11:14,Pistachios Pack
110,12,1,8/13/2019 20:52,Pringles
113,15,3,8/10/2019 23:12,Snickers
115,2,4,1/21/2020 13:29,Vanilla Chai
106,4,4,1/11/2020 20:52,Cold Brew
103,12,5,5/15/2019 11:46,Pringles
115,3,1,2/29/2020 19:33,Expresso
114,12,4,5/26/2019 7:08,Pringles
115,11,1,1/20/2020 22:57,Cashew nut Pack
110,15,3,7/24/2019 6:41,Snickers
103,1,4,3/18/2020 0:53,Mocha Latte Coffee
101,14,4,10/23/2019 5:06,Doritos
106,11,3,10/24/2019 10:22,Cashew nut Pack
100,12,3,8/10/2019 9:06,Pringles
115,7,4,1/23/2020 4:49,Banana Juice
109,12,2,10/28/2019 13:41,Pringles
113,15,1,1/14/2020 21:56,Snickers
112,13,1,10/24/2019 18:06,Cape Cod Chips
109,2,4,11/14/2019 9:46,Vanilla Chai
107,2,2,9/8/2019 7:57,Vanilla Chai
115,7,4,6/26/2019 2:17,Banana Juice
101,15,1,8/12/2019 11:59,Snickers
114,3,3,4/19/2019 15:35,Expresso
101,1,2,2/13/2020 2:24,Mocha Latte Coffee
100,7,5,9/1/2019 15:28,Banana Juice
109,13,1,10/28/2019 22:15,Cape Cod Chips
102,13,2,11/15/2019 7:02,Cape Cod Chips
105,2,1,1/2/2020 17:25,Vanilla Chai
102,12,4,2/24/2020 13:11,Pringles
110,13,2,5/10/2019 10:17,Cape Cod Chips
115,1,2,7/22/2019 7:16,Mocha Latte Coffee
113,2,4,3/6/2020 4:47,Vanilla Chai
111,12,4,4/22/2019 15:17,Pringles
105,7,2,9/28/2019 4:04,Banana Juice
114,14,2,3/5/2020 1:05,Doritos
111,14,1,7/7/2019 22:05,Doritos
114,3,1,5/10/2019 7:41,Expresso
111,9,4,12/15/2019 9:44,Almonds Pack
104,10,2,1/7/2020 19:37,Pistachios Pack
112,12,2,5/25/2019 8:34,Pringles
112,15,4,1/27/2020 0:47,Snickers
115,14,5,1/19/2020 23:24,Doritos
102,2,1,10/24/2019 9:22,Vanilla Chai
105,8,2,6/14/2019 4:34,Apple Juice
109,9,4,6/12/2019 20:21,Almonds Pack
108,7,2,7/18/2019 16:22,Banana Juice
104,9,1,1/8/2020 9:22,Almonds Pack
113,15,3,9/23/2019 8:44,Snickers
102,13,4,8/30/2019 10:51,Cape Cod Chips
101,12,2,8/17/2019 12:03,Pringles
103,12,1,10/4/2019 6:26,Pringles
110,14,2,5/16/2019 8:55,Doritos
114,13,1,4/14/2019 12:03,Cape Cod Chips
100,11,1,11/12/2019 5:31,Cashew nut Pack
108,6,4,2/11/2020 1:19,Iced Cappacino
114,14,2,3/26/2020 1:34,Doritos
113,2,3,9/19/2019 20:36,Vanilla Chai
114,14,2,9/11/2019 18:36,Doritos
107,14,3,12/10/2019 7:10,Doritos
112,7,4,6/7/2019 7:15,Banana Juice
112,7,2,1/29/2020 22:48,Banana Juice
101,1,5,11/21/2019 1:17,Mocha Latte Coffee
114,11,5,5/7/2019 0:51,Cashew nut Pack
115,12,2,10/18/2019 2:14,Pringles
106,11,1,3/14/2020 21:44,Cashew nut Pack
115,4,4,10/20/2019 1:40,Cold Brew
101,8,2,1/20/2020 10:53,Apple Juice
111,13,5,6/15/2019 18:53,Cape Cod Chips
112,2,2,8/7/2019 8:29,Vanilla Chai
113,4,1,9/9/2019 13:10,Cold Brew
104,1,1,9/10/2019 21:48,Mocha Latte Coffee
101,13,2,10/8/2019 17:03,Cape Cod Chips
102,3,4,10/30/2019 16:28,Expresso
112,9,1,10/22/2019 12:07,Almonds Pack
107,12,2,4/1/2019 7:19,Pringles
106,6,3,9/30/2019 14:23,Iced Cappacino
106,11,4,2/24/2020 15:39,Cashew nut Pack
108,12,4,8/15/2019 14:30,Pringles
114,15,5,1/10/2020 7:09,Snickers
111,6,2,8/22/2019 2:17,Iced Cappacino
103,1,4,9/7/2019 11:38,Mocha Latte Coffee
108,4,4,2/23/2020 3:13,Cold Brew
112,1,1,10/9/2019 3:04,Mocha Latte Coffee
109,5,2,9/22/2019 22:59,Ice Coffee
110,8,4,11/2/2019 7:19,Apple Juice
110,12,2,8/31/2019 17:57,Pringles
113,14,5,10/21/2019 16:19,Doritos
114,5,4,3/24/2020 11:33,Ice Coffee
105,12,2,3/13/2020 13:35,Pringles
105,4,2,10/2/2019 14:14,Cold Brew
114,13,2,11/7/2019 10:45,Cape Cod Chips
105,11,1,2/14/2020 13:21,Cashew nut Pack
105,3,5,8/16/2019 14:41,Expresso
108,5,2,5/21/2019 5:35,Ice Coffee
107,2,4,2/26/2020 8:26,Vanilla Chai
105,10,2,7/24/2019 11:54,Pistachios Pack
111,3,2,4/6/2019 8:33,Expresso
105,11,1,5/7/2019 1:21,Cashew nut Pack
106,3,2,10/3/2019 8:09,Expresso
106,3,2,10/3/2019 8:09,Expresso
